PS D:\repository\dian_dians_app\tools> .\adb.exe -s 127.0.0.1:5555 logcat -s Unity:V
--------- beginning of system
--------- beginning of main
05-08 14:39:24.183  5241  5321 I Unity   : NexgenDragon.DistributionManager:Initialize(NexgenObject)
05-08 14:39:24.183  5241  5321 I Unity   : NexgenDragon.GameFacade:Initialize(NexgenObject)
05-08 14:39:24.183  5241  5321 I Unity   : GameWrapper:InitializeGameFacade()
05-08 14:39:24.183  5241  5321 I Unity   :
05-08 14:39:24.188  5241  5321 I Unity   : [KGCommunityInternal] OnApplicationAwake
05-08 14:39:24.188  5241  5321 I Unity   : com.kingsgroup.sdk.KGCommunityInternal:Awake()
05-08 14:39:24.188  5241  5321 I Unity   : UnityEngine.GameObject:AddComponent()
05-08 14:39:24.188  5241  5321 I Unity   : NexgenDragon.DistributionManager:Initialize(NexgenObject)
05-08 14:39:24.188  5241  5321 I Unity   : NexgenDragon.GameFacade:Initialize(NexgenObject)
05-08 14:39:24.188  5241  5321 I Unity   : GameWrapper:InitializeGameFacade()
05-08 14:39:24.188  5241  5321 I Unity   :
05-08 14:39:24.190  5241  5321 I Unity   : [KGHelpCenterInternal] OnApplicationAwake
05-08 14:39:24.190  5241  5321 I Unity   : com.kingsgroup.sdk.KGHelpCenterInternal:Awake()
05-08 14:39:24.190  5241  5321 I Unity   : UnityEngine.GameObject:AddComponent()
05-08 14:39:24.190  5241  5321 I Unity   : NexgenDragon.DistributionManager:Initialize(NexgenObject)
05-08 14:39:24.190  5241  5321 I Unity   : NexgenDragon.GameFacade:Initialize(NexgenObject)
05-08 14:39:24.190  5241  5321 I Unity   : GameWrapper:InitializeGameFacade()
05-08 14:39:24.190  5241  5321 I Unity   :
05-08 14:39:24.193  5241  5321 I Unity   : [KGGuardInternal] OnApplicationAwake
05-08 14:39:24.193  5241  5321 I Unity   : com.kingsgroup.sdk.KGGuardInternal:Awake()
05-08 14:39:24.193  5241  5321 I Unity   : UnityEngine.GameObject:AddComponent()
05-08 14:39:24.193  5241  5321 I Unity   : NexgenDragon.DistributionManager:Initialize(NexgenObject)
05-08 14:39:24.193  5241  5321 I Unity   : NexgenDragon.GameFacade:Initialize(NexgenObject)
05-08 14:39:24.193  5241  5321 I Unity   : GameWrapper:InitializeGameFacade()
05-08 14:39:24.193  5241  5321 I Unity   :
05-08 14:39:24.196  5241  5321 I Unity   : [KGSDK] read channelConfigString complete
05-08 14:39:24.196  5241  5321 I Unity   : com.kingsgroup.sdk.KGSDK:.ctor()
05-08 14:39:24.196  5241  5321 I Unity   : com.kingsgroup.sdk.KGSDK:GetInstance()
05-08 14:39:24.196  5241  5321 I Unity   : NexgenDragon.DistributionManager:Initialize(NexgenObject)
05-08 14:39:24.196  5241  5321 I Unity   : NexgenDragon.GameFacade:Initialize(NexgenObject)
05-08 14:39:24.196  5241  5321 I Unity   : GameWrapper:InitializeGameFacade()
05-08 14:39:24.196  5241  5321 I Unity   :
05-08 14:39:24.290  5241  5321 I Unity   : [KGToolsInternal] OnApplicationAwake
05-08 14:39:24.290  5241  5321 I Unity   : com.kingsgroup.sdk.KGToolsInternal:Awake()
05-08 14:39:24.290  5241  5321 I Unity   : UnityEngine.GameObject:AddComponent()
05-08 14:39:24.290  5241  5321 I Unity   : com.kingsgroup.sdk.KGToolsInternal:get_Internal()
05-08 14:39:24.290  5241  5321 I Unity   : com.kingsgroup.sdk.KGTools:SetUpdateNativeDataHandler(String, Action`1)
05-08 14:39:24.290  5241  5321 I Unity   : NexgenDragon.DistributionManager:Initialize(NexgenObject)
05-08 14:39:24.290  5241  5321 I Unity   : NexgenDragon.GameFacade:Initialize(NexgenObject)
05-08 14:39:24.290  5241  5321 I Unity   : GameWrapper:InitializeGameFacade()
05-08 14:39:24.290  5241  5321 I Unity   :
05-08 14:39:24.379  5241  5321 I Unity   : [KGMarketUnion] init
05-08 14:39:24.379  5241  5321 I Unity   : com.kingsgroup.sdk.KGMarketUnion:Init()
05-08 14:39:24.379  5241  5321 I Unity   : NexgenDragon.GameFacade:Initialize(NexgenObject)
05-08 14:39:24.379  5241  5321 I Unity   : GameWrapper:InitializeGameFacade()
05-08 14:39:24.379  5241  5321 I Unity   :
05-08 14:39:24.380  5241  5321 I Unity   : [KGMarketUnionInternal] init
05-08 14:39:24.380  5241  5321 I Unity   : com.kingsgroup.sdk.KGMarketUnionInternal:Init()
05-08 14:39:24.380  5241  5321 I Unity   : NexgenDragon.GameFacade:Initialize(NexgenObject)
05-08 14:39:24.380  5241  5321 I Unity   : GameWrapper:InitializeGameFacade()
05-08 14:39:24.380  5241  5321 I Unity   :
05-08 14:39:25.924  5241  5321 I Unity   : [pool]init cache capbility200
05-08 14:39:25.924  5241  5321 I Unity   : PerformanceModule:OnRegister()
05-08 14:39:25.924  5241  5321 I Unity   : NexgenDragon.ModuleManager:RegisterModule(Type)
05-08 14:39:25.924  5241  5321 I Unity   : NexgenDragon.ModuleManager:RetrieveModule()
05-08 14:39:25.924  5241  5321 I Unity   : MVCManager:OnGameBoot(IEvent)
05-08 14:39:25.924  5241  5321 I Unity   : NexgenDragon.ActionEvtList:StartTriggerEvt(IEvent)
05-08 14:39:25.924  5241  5321 I Unity   : NexgenDragon.EventManager:TriggerEvent(IEvent)
05-08 14:39:25.924  5241  5321 I Unity   : NexgenDragon.StateMachineV2:ChangeState(Type)
05-08 14:39:25.924  5241  5321 I Unity   : NexgenDragon.GameFacade:Tick(Single)
05-08 14:39:25.924  5241  5321 I Unity   : NexgenDragon.UnityWrapper:Update()
05-08 14:39:25.924  5241  5321 I Unity   :
05-08 14:39:27.128  5241  5321 I Unity   : Firebase Analytics API Initializing
05-08 14:39:27.128  5241  5321 I Unity   : analytics API Initialized
05-08 14:39:27.832  5241  5321 I Unity   : SetConsent: 41 -> 53
05-08 14:39:27.832  5241  5321 I Unity   : SetConsent: 33 -> 57
05-08 14:39:27.832  5241  5321 I Unity   : SetConsent: 37 -> 49
05-08 14:39:27.833  5241  5321 I Unity   : SetConsent: 41 -> 53
05-08 14:39:27.857  5241  5321 I Unity   : [AppsFlyerScript] OnApplicationAwake
05-08 14:39:27.857  5241  5321 I Unity   : com.kingsgroup.sdk.AppsFlyerScript:Awake()
05-08 14:39:27.857  5241  5321 I Unity   : UnityEngine.GameObject:AddComponent()
05-08 14:39:27.857  5241  5321 I Unity   : com.kingsgroup.sdk.KGAppsFlyerHelper:LoadScript(MonoBehaviour, Action`1, Action`1)
05-08 14:39:27.857  5241  5321 I Unity   : com.kingsgroup.sdk.KGAppsFlyerHelper:InitAppsFlyerHelper(MonoBehaviour, Action`1, Action`1)
05-08 14:39:27.857  5241  5321 I Unity   : com.kingsgroup.sdk.KGMarketWrapper:InitializeAppsFlyer(MonoBehaviour, Action`1, Action`1)
05-08 14:39:27.857  5241  5321 I Unity   : NexgenDragon.DistributionManager:initSDKModules(JObject, MonoBehaviour, Action`1, Action`1)
05-08 14:39:27.857  5241  5321 I Unity   : InitManifestState:InitSDK(JToken, Boolean)
05-08 14:39:27.857  5241  5321 I Unity   : InitManifestState:OnCallManifestCallback(Boolean, BaseServiceResponse)
05-08 14:39:27.857  5241  5321 I Unity   : NexgenDragon.ServiceManager:DispatchCallback(String, Boolean, BaseServiceResponse)
05-08 14:39:27.857  5241  5321 I Unity   : NexgenDragon.<>c__DisplayClass10_0:<ProcessHttpResponse>b__0()
05-08 14:39:27.857  5241  5321 I Unity   : NexgenDragon.DatabaseManager:ReceiveDataBytes(Object, Int64, Byte[], Action)
05-08 14:39:27.857  5241  5321 I Unity   : NexgenDragon.ResponseProcessor:ProcessHttpResponse(BaseServiceParameter, BaseProtocol, Int64, InternalResponseCallback, Object)
05-08 14:39:27.857  5241  5321 I Unity   : LoaderStrategy:ProcessResponse(BaseServiceParameter, BaseProtocol, Int64, InternalR
05-08 14:39:27.902  5241  5321 I Unity   : [KGAppsFlyerHelper|InitAppsFlyerHelper] isInitialized = True
05-08 14:39:27.902  5241  5321 I Unity   : com.kingsgroup.sdk.KGAppsFlyerHelper:InitAppsFlyerHelper(MonoBehaviour, Action`1, Action`1)
05-08 14:39:27.902  5241  5321 I Unity   : com.kingsgroup.sdk.KGMarketWrapper:InitializeAppsFlyer(MonoBehaviour, Action`1, Action`1)
05-08 14:39:27.902  5241  5321 I Unity   : NexgenDragon.DistributionManager:initSDKModules(JObject, MonoBehaviour, Action`1, Action`1)
05-08 14:39:27.902  5241  5321 I Unity   : InitManifestState:InitSDK(JToken, Boolean)
05-08 14:39:27.902  5241  5321 I Unity   : InitManifestState:OnCallManifestCallback(Boolean, BaseServiceResponse)
05-08 14:39:27.902  5241  5321 I Unity   : NexgenDragon.ServiceManager:DispatchCallback(String, Boolean, BaseServiceResponse)
05-08 14:39:27.902  5241  5321 I Unity   : NexgenDragon.<>c__DisplayClass10_0:<ProcessHttpResponse>b__0()
05-08 14:39:27.902  5241  5321 I Unity   : NexgenDragon.DatabaseManager:ReceiveDataBytes(Object, Int64, Byte[], Action)
05-08 14:39:27.902  5241  5321 I Unity   : NexgenDragon.ResponseProcessor:ProcessHttpResponse(BaseServiceParameter, BaseProtocol, Int64, InternalResponseCallback, Object)
05-08 14:39:27.902  5241  5321 I Unity   : LoaderStrategy:ProcessResponse(BaseServiceParameter, BaseProtocol, Int64, InternalResponseCallback, Object)
05-08 14:39:27.902  5241  5321 I Unity   : NexgenDragon.HttpLoaderProcessor:TickResponseQueue()
05-08 14:39:27.902  5241  5321 I Unity   : NexgenDragon.HttpLoaderProcessor:Tick(Single)
05-08 14:39:27.902  5241  5321 I Unity   : NexgenDragon.Tic
05-08 14:39:27.952  5241  5321 I Unity   : KGPayment|initPaymentModule: paymentAppId=9050105,paymentCallbackId=10044paymentServerUrl=https://ssd-payment.kingsgroupgames.com
05-08 14:39:27.952  5241  5321 I Unity   : com.kingsgroup.sdk.KGPayment:initPaymentModule(String, String, String)
05-08 14:39:27.952  5241  5321 I Unity   : NexgenDragon.DistributionManager:initSDKModules(JObject, MonoBehaviour, Action`1, Action`1)
05-08 14:39:27.952  5241  5321 I Unity   : InitManifestState:InitSDK(JToken, Boolean)
05-08 14:39:27.952  5241  5321 I Unity   : InitManifestState:OnCallManifestCallback(Boolean, BaseServiceResponse)
05-08 14:39:27.952  5241  5321 I Unity   : NexgenDragon.ServiceManager:DispatchCallback(String, Boolean, BaseServiceResponse)
05-08 14:39:27.952  5241  5321 I Unity   : NexgenDragon.<>c__DisplayClass10_0:<ProcessHttpResponse>b__0()
05-08 14:39:27.952  5241  5321 I Unity   : NexgenDragon.DatabaseManager:ReceiveDataBytes(Object, Int64, Byte[], Action)
05-08 14:39:27.952  5241  5321 I Unity   : NexgenDragon.ResponseProcessor:ProcessHttpResponse(BaseServiceParameter, BaseProtocol, Int64, InternalResponseCallback, Object)
05-08 14:39:27.952  5241  5321 I Unity   : LoaderStrategy:ProcessResponse(BaseServiceParameter, BaseProtocol, Int64, InternalResponseCallback, Object)
05-08 14:39:27.952  5241  5321 I Unity   : NexgenDragon.HttpLoaderProcessor:TickResponseQueue()
05-08 14:39:27.952  5241  5321 I Unity   : NexgenDragon.HttpLoaderProcessor:Tick(Single)
05-08 14:39:27.952  5241  5321 I Unity   : NexgenDragon.TickerList:UpdateTickers(Single)
05-08 14:39:27.952  5241  5321 I Unity   : NexgenDragon
05-08 14:39:28.048  5241  5321 W Unity   : DontDestroyOnLoad only works for root GameObjects or components on root GameObjects.
05-08 14:39:28.048  5241  5321 W Unity   : NexgenDragon.SoundManager:InitSoundManager()
05-08 14:39:28.048  5241  5321 W Unity   : PrepareAssetState:DoPrepareSound()
05-08 14:39:28.048  5241  5321 W Unity   : PrepareAssetState:Enter()
05-08 14:39:28.048  5241  5321 W Unity   : PreloadingModule:Tick(Single)
05-08 14:39:28.048  5241  5321 W Unity   : NexgenDragon.TickerList:UpdateTickers(Single)
05-08 14:39:28.048  5241  5321 W Unity   : NexgenDragon.TickerList:Tick()
05-08 14:39:28.048  5241  5321 W Unity   : NexgenDragon.GameFacade:Tick(Single)
05-08 14:39:28.048  5241  5321 W Unity   : NexgenDragon.UnityWrapper:Update()
05-08 14:39:28.048  5241  5321 W Unity   :
05-08 14:39:28.048  5241  5321 W Unity   : [ line -2107646248]
05-08 14:39:28.048  5241  5321 W Unity   :
05-08 14:39:28.080  5241  5321 I Unity   : WwiseUnity: Wwise(R) SDK Version 2023.1.14 Build 8770.
05-08 14:39:28.080  5241  5321 I Unity   : AkSoundEngineInitialization:InitializeSoundEngine()
05-08 14:39:28.080  5241  5321 I Unity   : AkInitializer:OnEnable()
05-08 14:39:28.080  5241  5321 I Unity   : NexgenDragon.SoundManager:InitSoundManager()
05-08 14:39:28.080  5241  5321 I Unity   : PrepareAssetState:DoPrepareSound()
05-08 14:39:28.080  5241  5321 I Unity   : PrepareAssetState:Enter()
05-08 14:39:28.080  5241  5321 I Unity   : PreloadingModule:Tick(Single)
05-08 14:39:28.080  5241  5321 I Unity   : NexgenDragon.TickerList:UpdateTickers(Single)
05-08 14:39:28.080  5241  5321 I Unity   : NexgenDragon.TickerList:Tick()
05-08 14:39:28.080  5241  5321 I Unity   : NexgenDragon.GameFacade:Tick(Single)
05-08 14:39:28.080  5241  5321 I Unity   : NexgenDragon.UnityWrapper:Update()
05-08 14:39:28.080  5241  5321 I Unity   :
05-08 14:39:28.086  5241  5321 I Unity   : WwiseUnity: Setting Plugin DLL path to: NULL
05-08 14:39:28.086  5241  5321 I Unity   : AkCommonPlatformSettings:get_AkInitializationSettings()
05-08 14:39:28.086  5241  5321 I Unity   : AkSoundEngineInitialization:InitializeSoundEngine()
05-08 14:39:28.086  5241  5321 I Unity   : AkInitializer:OnEnable()
05-08 14:39:28.086  5241  5321 I Unity   : NexgenDragon.SoundManager:InitSoundManager()
05-08 14:39:28.086  5241  5321 I Unity   : PrepareAssetState:DoPrepareSound()
05-08 14:39:28.086  5241  5321 I Unity   : PrepareAssetState:Enter()
05-08 14:39:28.086  5241  5321 I Unity   : PreloadingModule:Tick(Single)
05-08 14:39:28.086  5241  5321 I Unity   : NexgenDragon.TickerList:UpdateTickers(Single)
05-08 14:39:28.086  5241  5321 I Unity   : NexgenDragon.TickerList:Tick()
05-08 14:39:28.086  5241  5321 I Unity   : NexgenDragon.GameFacade:Tick(Single)
05-08 14:39:28.086  5241  5321 I Unity   : NexgenDragon.UnityWrapper:Update()
05-08 14:39:28.086  5241  5321 I Unity   :
05-08 14:39:29.360  5241  5321 I Unity   : WwiseUnity: Sound engine initialized successfully.
05-08 14:39:29.360  5241  5321 I Unity   : AkSoundEngineInitialization:InitializeSoundEngine()
05-08 14:39:29.360  5241  5321 I Unity   : AkInitializer:OnEnable()
05-08 14:39:29.360  5241  5321 I Unity   : NexgenDragon.SoundManager:InitSoundManager()
05-08 14:39:29.360  5241  5321 I Unity   : PrepareAssetState:DoPrepareSound()
05-08 14:39:29.360  5241  5321 I Unity   : PrepareAssetState:Enter()
05-08 14:39:29.360  5241  5321 I Unity   : PreloadingModule:Tick(Single)
05-08 14:39:29.360  5241  5321 I Unity   : NexgenDragon.TickerList:UpdateTickers(Single)
05-08 14:39:29.360  5241  5321 I Unity   : NexgenDragon.TickerList:Tick()
05-08 14:39:29.360  5241  5321 I Unity   : NexgenDragon.GameFacade:Tick(Single)
05-08 14:39:29.360  5241  5321 I Unity   : NexgenDragon.UnityWrapper:Update()
05-08 14:39:29.360  5241  5321 I Unity   :
05-08 14:39:29.816  5241  5321 I Unity   : Load assets/patch/2.5.100_4a Success
05-08 14:39:29.816  5241  5321 I Unity   : PrepareAssetState:LoadPatch(PatchType)
05-08 14:39:29.816  5241  5321 I Unity   : PrepareAssetState:Enter()
05-08 14:39:29.816  5241  5321 I Unity   : PreloadingModule:Tick(Single)
05-08 14:39:29.816  5241  5321 I Unity   : NexgenDragon.TickerList:UpdateTickers(Single)
05-08 14:39:29.816  5241  5321 I Unity   : NexgenDragon.TickerList:Tick()
05-08 14:39:29.816  5241  5321 I Unity   : NexgenDragon.GameFacade:Tick(Single)
05-08 14:39:29.816  5241  5321 I Unity   : NexgenDragon.UnityWrapper:Update()
05-08 14:39:29.816  5241  5321 I Unity   :
05-08 14:39:29.826  5241  5321 I Unity   : Load assets/patch/2.5.100_1b Success
05-08 14:39:29.826  5241  5321 I Unity   : PrepareAssetState:LoadPatch(PatchType)
05-08 14:39:29.826  5241  5321 I Unity   : PrepareAssetState:Enter()
05-08 14:39:29.826  5241  5321 I Unity   : PreloadingModule:Tick(Single)
05-08 14:39:29.826  5241  5321 I Unity   : NexgenDragon.TickerList:UpdateTickers(Single)
05-08 14:39:29.826  5241  5321 I Unity   : NexgenDragon.TickerList:Tick()
